,EC_number,bigg.metabolite,KM_Value,growth condition,concentration,saturation,met:EC
910,2.7.1.107,gtp,8.7,Galactose,1.4481,0.142696662429,gtp:2.7.1.107
911,2.7.1.11,gtp,4.3,Galactose,1.4481,0.251926723613,gtp:2.7.1.11
912,2.7.1.7,gtp,0.5,Galactose,1.4481,0.743339664288,gtp:2.7.1.7
913,2.7.2.1,gtp,1.1,Galactose,1.4481,0.568305796476,gtp:2.7.2.1
914,2.7.4.22,gtp,1.0,Galactose,1.4481,0.59151995425,gtp:2.7.4.22
915,2.7.4.25,gtp,0.64,Galactose,1.4481,0.693501269096,gtp:2.7.4.25
916,2.7.7.77,gtp,0.0065,Galactose,1.4481,0.995531417572,gtp:2.7.7.77
917,2.7.7.B5,gtp,0.84,Galactose,1.4481,0.632883178183,gtp:2.7.7.B5
918,3.4.24.B17,gtp,7.3,Galactose,1.4481,0.165533087185,gtp:3.4.24.B17
919,3.6.1.55,gtp,1.0,Galactose,1.4481,0.59151995425,gtp:3.6.1.55
920,3.6.5.3,gtp,0.0008,Galactose,1.4481,0.999447856995,gtp:3.6.5.3
921,3.6.5.4,gtp,0.001,Galactose,1.4481,0.9993099165,gtp:3.6.5.4
922,6.3.4.4,gtp,0.011,Galactose,1.4481,0.992461106161,gtp:6.3.4.4
923,2.7.1.107,adp,1.0,Galactose,0.787,0.440402909905,adp:2.7.1.107
924,2.7.1.95,adp,0.022,Galactose,0.787,0.972805933251,adp:2.7.1.95
925,2.7.2.1,adp,0.5,Galactose,0.787,0.6114996115,adp:2.7.2.1
926,2.7.4.1,adp,0.072,Galactose,0.787,0.916181606519,adp:2.7.4.1
927,2.7.4.3,adp,0.09,Galactose,0.787,0.897377423033,adp:2.7.4.3
928,3.1.3.5,adp,0.0547,Galactose,0.787,0.935012474753,adp:3.1.3.5
929,3.1.4.16,adp,0.19,Galactose,0.787,0.805527123849,adp:3.1.4.16
930,3.1.4.37,adp,0.19,Galactose,0.787,0.805527123849,adp:3.1.4.37
931,3.6.3.14,adp,0.1,Galactose,0.787,0.88726042841,adp:3.6.3.14
932,6.3.4.14,adp,0.08,Galactose,0.787,0.907727797001,adp:6.3.4.14
933,2.7.1.29,dhap,0.006,Galactose,1.0031,0.994054107621,dhap:2.7.1.29
934,4.1.2.19,dhap,0.6,Galactose,1.0031,0.625725157507,dhap:4.1.2.19
935,4.2.3.3,dhap,0.2,Galactose,1.0031,0.833762779486,dhap:4.2.3.3
936,2.7.1.56,f1p,0.13,Galactose,0.0482,0.270482603816,f1p:2.7.1.56
937,3.1.3.11,f1p,1.0,Galactose,0.0482,0.0459835909178,f1p:3.1.3.11
938,2.7.4.1,gdp,0.16,Galactose,0.3386,0.679101484156,gdp:2.7.4.1
939,3.6.1.55,gdp,0.35,Galactose,0.3386,0.491722335173,gdp:3.6.1.55
940,2.7.4.3,amp,0.038,Galactose,0.5657,0.937054828557,amp:2.7.4.3
941,2.7.6.1,amp,0.132,Galactose,0.5657,0.810806937079,amp:2.7.6.1
942,3.1.3.31,amp,0.32,Galactose,0.5657,0.638703850062,amp:3.1.3.31
943,3.1.3.5,amp,0.0129,Galactose,0.5657,0.977704804701,amp:3.1.3.5
944,3.1.3.6,amp,0.32,Galactose,0.5657,0.638703850062,amp:3.1.3.6
945,3.6.1.11,amp,0.32,Galactose,0.5657,0.638703850062,amp:3.6.1.11
946,2.7.7.12,gal1p,0.29,Galactose,0.1382,0.322746380196,gal1p:2.7.7.12
947,3.5.4.2,ade,0.23,Galactose,0.0129,0.0531082750103,ade:3.5.4.2
948,4.1.2.14,2ddg6p,0.006,Galactose,0.0245,0.803278688525,2ddg6p:4.1.2.14
949,4.2.1.3,cit,1.16,Galactose,1.2921,0.526936095592,cit:4.2.1.3
950,5.3.1.28,s7p,0.9,Galactose,2.659,0.747119977522,s7p:5.3.1.28
951,1.1.1.136,nad,4.16,Glucose,4.8595,0.538777094074,nad:1.1.1.136
952,1.1.1.154,nad,0.56,Glucose,4.8595,0.89666943445,nad:1.1.1.154
953,1.1.1.17,nad,0.2,Glucose,4.8595,0.960470402214,nad:1.1.1.17
954,1.1.1.205,nad,2.0,Glucose,4.8595,0.708433559297,nad:1.1.1.205
955,1.1.1.282,nad,0.0122,Glucose,4.8595,0.997495740707,nad:1.1.1.282
956,1.1.1.305,nad,0.57,Glucose,4.8595,0.895017957455,nad:1.1.1.305
957,1.1.1.336,nad,0.21,Glucose,4.8595,0.95857579643,nad:1.1.1.336
958,1.1.1.350,nad,0.56,Glucose,4.8595,0.89666943445,nad:1.1.1.350
959,1.1.1.37,nad,0.26,Glucose,4.8595,0.949213790409,nad:1.1.1.37
960,1.1.1.38,nad,0.063,Glucose,4.8595,0.98720162519,nad:1.1.1.38
961,1.1.1.41,nad,4.7,Glucose,4.8595,0.508342486532,nad:1.1.1.41
962,1.1.1.49,nad,1.67,Glucose,4.8595,0.744237690482,nad:1.1.1.49
963,1.1.1.6,nad,0.0165,Glucose,4.8595,0.996616078753,nad:1.1.1.6
964,1.1.1.75,nad,0.05,Glucose,4.8595,0.98981566351,nad:1.1.1.75
965,1.1.1.85,nad,0.321,Glucose,4.8595,0.938036869028,nad:1.1.1.85
966,1.1.1.95,nad,0.0078,Glucose,4.8595,0.998397468823,nad:1.1.1.95
967,1.2.1.10,nad,0.25,Glucose,4.8595,0.951071533418,nad:1.2.1.10
968,1.2.1.12,nad,0.045,Glucose,4.8595,0.990824752778,nad:1.2.1.12
969,1.2.1.16,nad,9.1,Glucose,4.8595,0.348114187471,nad:1.2.1.16
970,1.2.1.22,nad,0.047,Glucose,4.8595,0.990420870274,nad:1.2.1.22
971,1.2.1.39,nad,0.035,Glucose,4.8595,0.992849116355,nad:1.2.1.39
972,1.2.1.72,nad,0.8,Glucose,4.8595,0.858644756604,nad:1.2.1.72
973,1.2.1.8,nad,0.0025,Glucose,4.8595,0.999485808309,nad:1.2.1.8
974,1.3.1.12,nad,0.103,Glucose,4.8595,0.979244332494,nad:1.3.1.12
975,1.8.1.4,nad,0.4,Glucose,4.8595,0.923947143265,nad:1.8.1.4
976,2.7.1.23,nad,1.85,Glucose,4.8595,0.724271555257,nad:2.7.1.23
977,2.7.7.1,nad,0.37,Glucose,4.8595,0.929247538006,nad:2.7.7.1
978,2.7.7.18,nad,0.37,Glucose,4.8595,0.929247538006,nad:2.7.7.18
979,3.6.1.22,nad,5.1,Glucose,4.8595,0.487926100708,nad:3.6.1.22
980,6.5.1.2,nad,0.003,Glucose,4.8595,0.999383033419,nad:6.5.1.2
981,1.1.1.140,f6p,0.568,Glucose,0.7727,0.576340717536,f6p:1.1.1.140
982,2.2.1.2,f6p,0.6,Glucose,0.7727,0.562905223283,f6p:2.2.1.2
983,2.6.1.16,f6p,0.2,Glucose,0.7727,0.794386758507,f6p:2.6.1.16
984,2.7.1.105,f6p,0.028,Glucose,0.7727,0.965030598227,f6p:2.7.1.105
985,2.7.1.11,f6p,0.011,Glucose,0.7727,0.985964016843,f6p:2.7.1.11
986,3.5.99.6,f6p,1.7,Glucose,0.7727,0.312492417196,f6p:3.5.99.6
987,5.3.1.8,f6p,0.15,Glucose,0.7727,0.837433618728,f6p:5.3.1.8
988,5.3.1.9,f6p,0.147,Glucose,0.7727,0.840165271284,f6p:5.3.1.9
989,1.1.1.140,nadh,0.025,Glucose,0.0631,0.716231555051,nadh:1.1.1.140
990,1.1.1.37,nadh,0.061,Glucose,0.0631,0.508460918614,nadh:1.1.1.37
991,1.1.1.38,nadh,0.025,Glucose,0.0631,0.716231555051,nadh:1.1.1.38
992,1.1.1.6,nadh,0.05,Glucose,0.0631,0.557913351017,nadh:1.1.1.6
993,1.1.1.86,nadh,0.207,Glucose,0.0631,0.233617178823,nadh:1.1.1.86
994,1.1.1.B28,nadh,0.84,Glucose,0.0631,0.0698704462407,nadh:1.1.1.B28
995,1.14.12.17,nadh,0.0032,Glucose,0.0631,0.95173453997,nadh:1.14.12.17
996,1.3.1.9,nadh,0.02,Glucose,0.0631,0.759326113117,nadh:1.3.1.9
997,1.5.1.20,nadh,0.02,Glucose,0.0631,0.759326113117,nadh:1.5.1.20
998,1.5.1.36,nadh,0.04,Glucose,0.0631,0.612027158099,nadh:1.5.1.36
999,1.5.1.38,nadh,0.5555,Glucose,0.0631,0.10200452635,nadh:1.5.1.38
1000,1.5.1.41,nadh,0.025,Glucose,0.0631,0.716231555051,nadh:1.5.1.41
1001,1.5.1.B1,nadh,0.076,Glucose,0.0631,0.453630481668,nadh:1.5.1.B1
1002,1.6.1.2,nadh,0.0017,Glucose,0.0631,0.973765432099,nadh:1.6.1.2
1003,1.6.5.11,nadh,0.132,Glucose,0.0631,0.323423885187,nadh:1.6.5.11
1004,1.6.5.2,nadh,0.014,Glucose,0.0631,0.818417639429,nadh:1.6.5.2
1005,1.6.5.3,nadh,0.013,Glucose,0.0631,0.829172141919,nadh:1.6.5.3
1006,1.7.1.15,nadh,0.0488,Glucose,0.0631,0.563896336014,nadh:1.7.1.15
1007,1.7.1.4,nadh,0.016,Glucose,0.0631,0.797724399494,nadh:1.7.1.4
1008,1.7.1.6,nadh,0.0706,Glucose,0.0631,0.471952131638,nadh:1.7.1.6
1009,3.6.1.22,nadh,0.11,Glucose,0.0631,0.364529173888,nadh:3.6.1.22
1010,1.1.1.169,nadp,0.007,Glucose,0.026,0.787878787879,nadp:1.1.1.169
1011,1.1.1.276,nadp,0.54,Glucose,0.026,0.0459363957597,nadp:1.1.1.276
1012,1.1.1.282,nadp,0.1,Glucose,0.026,0.206349206349,nadp:1.1.1.282
1013,1.1.1.381,nadp,0.54,Glucose,0.026,0.0459363957597,nadp:1.1.1.381
1014,1.1.1.40,nadp,0.0415,Glucose,0.026,0.385185185185,nadp:1.1.1.40
1015,1.1.1.41,nadp,0.017,Glucose,0.026,0.604651162791,nadp:1.1.1.41
1016,1.1.1.42,nadp,0.0392,Glucose,0.026,0.398773006135,nadp:1.1.1.42
1017,1.1.1.44,nadp,0.049,Glucose,0.026,0.346666666667,nadp:1.1.1.44
1018,1.1.1.49,nadp,0.0075,Glucose,0.026,0.776119402985,nadp:1.1.1.49
1019,1.2.1.21,nadp,0.067,Glucose,0.026,0.279569892473,nadp:1.2.1.21
1020,1.2.1.39,nadp,0.22,Glucose,0.026,0.105691056911,nadp:1.2.1.39
1021,1.2.1.4,nadp,0.1,Glucose,0.026,0.206349206349,nadp:1.2.1.4
1022,1.2.1.79,nadp,0.0446,Glucose,0.026,0.368271954674,nadp:1.2.1.79
1023,1.2.1.8,nadp,0.08,Glucose,0.026,0.245283018868,nadp:1.2.1.8
1024,1.2.1.91,nadp,0.056,Glucose,0.026,0.317073170732,nadp:1.2.1.91
1025,1.4.1.4,nadp,0.018,Glucose,0.026,0.590909090909,nadp:1.4.1.4
1026,3.1.3.7,nadp,2.7,Glucose,0.026,0.00953778429934,nadp:3.1.3.7
1027,3.1.4.16,nadp,0.15,Glucose,0.026,0.147727272727,nadp:3.1.4.16
1028,3.1.4.37,nadp,0.15,Glucose,0.026,0.147727272727,nadp:3.1.4.37
1029,1.1.1.169,nadph,0.004,Glucose,0.262,0.984962406015,nadph:1.1.1.169
1030,1.1.1.267,nadph,0.0005,Glucose,0.262,0.998095238095,nadph:1.1.1.267
1031,1.1.1.86,nadph,0.002,Glucose,0.262,0.992424242424,nadph:1.1.1.86
1032,1.1.1.B28,nadph,0.89,Glucose,0.262,0.227430555556,nadph:1.1.1.B28
1033,1.14.12.17,nadph,0.18,Glucose,0.262,0.592760180995,nadph:1.14.12.17
1034,1.14.13.59,nadph,0.07,Glucose,0.262,0.789156626506,nadph:1.14.13.59
1035,1.16.1.9,nadph,0.043,Glucose,0.262,0.859016393443,nadph:1.16.1.9
1036,1.18.1.2,nadph,0.0018,Glucose,0.262,0.993176648976,nadph:1.18.1.2
1037,1.2.1.21,nadph,0.025,Glucose,0.262,0.912891986063,nadph:1.2.1.21
1038,1.2.1.70,nadph,0.039,Glucose,0.262,0.870431893688,nadph:1.2.1.70
1039,1.3.1.34,nadph,0.0008,Glucose,0.262,0.99695585997,nadph:1.3.1.34
1040,1.3.1.98,nadph,0.0016,Glucose,0.262,0.993930197269,nadph:1.3.1.98
1041,1.4.1.13,nadph,0.0022,Glucose,0.262,0.991672975019,nadph:1.4.1.13
1042,1.4.1.4,nadph,0.035,Glucose,0.262,0.882154882155,nadph:1.4.1.4
1043,1.5.1.3,nadph,0.0019,Glucose,0.262,0.992800303145,nadph:1.5.1.3
1044,1.5.1.30,nadph,0.0054,Glucose,0.262,0.979805534779,nadph:1.5.1.30
1045,1.5.1.38,nadph,0.046,Glucose,0.262,0.850649350649,nadph:1.5.1.38
1046,1.5.1.41,nadph,0.043,Glucose,0.262,0.859016393443,nadph:1.5.1.41
1047,1.6.1.1,nadph,0.0683,Glucose,0.262,0.793218286406,nadph:1.6.1.1
1048,1.6.1.2,nadph,0.0051,Glucose,0.262,0.980906027705,nadph:1.6.1.2
1049,1.6.5.10,nadph,0.0105,Glucose,0.262,0.961467889908,nadph:1.6.5.10
1050,1.6.5.2,nadph,0.0656,Glucose,0.262,0.799755799756,nadph:1.6.5.2
1051,1.6.5.3,nadph,1.87,Glucose,0.262,0.122889305816,nadph:1.6.5.3
1052,1.7.1.13,nadph,0.0002,Glucose,0.262,0.999237223494,nadph:1.7.1.13
1053,1.7.1.7,nadph,0.0147,Glucose,0.262,0.946873870618,nadph:1.7.1.7
1054,1.8.1.9,nadph,0.0008,Glucose,0.262,0.99695585997,nadph:1.8.1.9
1055,3.1.3.7,nadph,2.13,Glucose,0.262,0.109531772575,nadph:3.1.3.7
1056,1.1.1.290,akg,0.093,Glucose,1.465,0.940308087291,akg:1.1.1.290
1057,1.1.1.95,akg,0.042,Glucose,1.465,0.972130059721,akg:1.1.1.95
1058,1.14.11.17,akg,0.009,Glucose,1.465,0.993894165536,akg:1.14.11.17
1059,1.4.1.13,akg,0.0047,Glucose,1.465,0.996802068449,akg:1.4.1.13
1060,1.4.1.4,akg,0.2,Glucose,1.465,0.87987987988,akg:1.4.1.4
1061,2.2.1.9,akg,1.5,Glucose,1.465,0.494097807757,akg:2.2.1.9
1062,2.6.1.1,akg,0.071,Glucose,1.465,0.953776041667,akg:2.6.1.1
1063,2.6.1.19,akg,1.07,Glucose,1.465,0.577909270217,akg:2.6.1.19
1064,2.6.1.29,akg,0.88,Glucose,1.465,0.62473347548,akg:2.6.1.29
1065,2.6.1.33,akg,0.22,Glucose,1.465,0.86943620178,akg:2.6.1.33
1066,2.6.1.42,akg,0.24,Glucose,1.465,0.859237536657,akg:2.6.1.42
1067,2.6.1.57,akg,0.23,Glucose,1.465,0.864306784661,akg:2.6.1.57
1068,1.1.1.290,pyr,0.128,Glucose,3.2319,0.961903628084,pyr:1.1.1.290
1069,1.1.1.86,pyr,1.54,Glucose,3.2319,0.677277394748,pyr:1.1.1.86
1070,1.2.4.1,pyr,0.2609,Glucose,3.2319,0.925303481448,pyr:1.2.4.1
1071,2.2.1.6,pyr,1.0,Glucose,3.2319,0.76369952031,pyr:2.2.1.6
1072,2.2.1.7,pyr,0.049,Glucose,3.2319,0.985065073608,pyr:2.2.1.7
1073,2.3.1.54,pyr,2.37,Glucose,3.2319,0.576929256145,pyr:2.3.1.54
1074,2.6.1.29,pyr,2.7,Glucose,3.2319,0.54483386436,pyr:2.6.1.29
1075,2.7.9.2,pyr,0.083,Glucose,3.2319,0.974961537301,pyr:2.7.9.2
1076,4.1.2.52,pyr,5.6,Glucose,3.2319,0.365934849806,pyr:4.1.2.52
1077,4.3.3.7,pyr,0.15,Glucose,3.2319,0.955646234365,pyr:4.3.3.7
1078,1.1.1.42,icit,0.0405,Glucose,0.0188,0.317032040472,icit:1.1.1.42
1079,4.1.3.1,icit,0.018,Glucose,0.0188,0.510869565217,icit:4.1.3.1
1080,1.1.1.44,6pgc,0.093,Glucose,0.6406,0.873227917121,6pgc:1.1.1.44
1081,1.1.1.49,g6p,0.07,Glucose,2.1831,0.96893169411,g6p:1.1.1.49
1082,2.4.1.15,g6p,7.5,Glucose,2.1831,0.225454658116,g6p:2.4.1.15
1083,2.6.1.16,g6p,16.0,Glucose,2.1831,0.120062035626,g6p:2.6.1.16
1084,5.3.1.9,g6p,0.28,Glucose,2.1831,0.886322114409,g6p:5.3.1.9
1085,1.17.4.1,atp,0.07,Glucose,7.933,0.99125328002,atp:1.17.4.1
1086,2.1.2.2,atp,0.0774,Glucose,7.933,0.99033756117,atp:2.1.2.2
1087,2.5.1.6,atp,0.073,Glucose,7.933,0.990881838621,atp:2.5.1.6
1088,2.7.1.105,atp,0.06,Glucose,7.933,0.992493431753,atp:2.7.1.105
1089,2.7.1.107,atp,0.34,Glucose,7.933,0.958902453765,atp:2.7.1.107
1090,2.7.1.11,atp,0.008,Glucose,7.933,0.998992570205,atp:2.7.1.11
1091,2.7.1.12,atp,0.123,Glucose,7.933,0.984731876862,atp:2.7.1.12
1092,2.7.1.136,atp,0.0106,Glucose,7.933,0.998665592427,atp:2.7.1.136
1093,2.7.1.148,atp,0.02,Glucose,7.933,0.997485225701,atp:2.7.1.148
1094,2.7.1.16,atp,0.02,Glucose,7.933,0.997485225701,atp:2.7.1.16
1095,2.7.1.163,atp,2.0,Glucose,7.933,0.798650961442,atp:2.7.1.163
1096,2.7.1.165,atp,0.061,Glucose,7.933,0.992369276958,atp:2.7.1.165
1097,2.7.1.170,atp,1.0,Glucose,7.933,0.88805552446,atp:2.7.1.170
1098,2.7.1.2,atp,3.76,Glucose,7.933,0.678440092363,atp:2.7.1.2
1099,2.7.1.23,atp,0.23,Glucose,7.933,0.971824084283,atp:2.7.1.23
1100,2.7.1.25,atp,0.01,Glucose,7.933,0.998741029838,atp:2.7.1.25
1101,2.7.1.30,atp,0.0078,Glucose,7.933,0.999017731211,atp:2.7.1.30
1102,2.7.1.33,atp,0.115,Glucose,7.933,0.985710735586,atp:2.7.1.33
1103,2.7.1.39,atp,0.3,Glucose,7.933,0.963561277785,atp:2.7.1.39
1104,2.7.1.49,atp,0.1431,Glucose,7.933,0.982281051498,atp:2.7.1.49
1105,2.7.1.56,atp,0.12,Glucose,7.933,0.985098720974,atp:2.7.1.56
1106,2.7.1.59,atp,0.00014,Glucose,7.933,0.999982352511,atp:2.7.1.59
1107,2.7.1.6,atp,2.24,Glucose,7.933,0.779809299125,atp:2.7.1.6
1108,2.7.1.71,atp,0.16,Glucose,7.933,0.980229828247,atp:2.7.1.71
1109,2.7.1.73,atp,0.51,Glucose,7.933,0.939594930712,atp:2.7.1.73
1110,2.7.1.83,atp,0.33,Glucose,7.933,0.960062931139,atp:2.7.1.83
1111,2.7.1.95,atp,0.028,Glucose,7.933,0.996482853913,atp:2.7.1.95
1112,2.7.11.5,atp,0.0069,Glucose,7.933,0.999130971423,atp:2.7.11.5
1113,2.7.2.1,atp,0.07,Glucose,7.933,0.99125328002,atp:2.7.2.1
1114,2.7.2.11,atp,0.4,Glucose,7.933,0.951998079923,atp:2.7.2.11
1115,2.7.2.4,atp,0.18,Glucose,7.933,0.977813385924,atp:2.7.2.4
1116,2.7.2.8,atp,0.29,Glucose,7.933,0.964733065791,atp:2.7.2.8
1117,2.7.4.1,atp,1.4,Glucose,7.933,0.849994642666,atp:2.7.4.1
1118,2.7.4.12,atp,0.82,Glucose,7.933,0.906317833886,atp:2.7.4.12
1119,2.7.4.16,atp,0.27,Glucose,7.933,0.967085212727,atp:2.7.4.16
1120,2.7.4.22,atp,0.048,Glucose,7.933,0.993985716076,atp:2.7.4.22
1121,2.7.4.25,atp,0.038,Glucose,7.933,0.995232718605,atp:2.7.4.25
1122,2.7.4.3,atp,0.048,Glucose,7.933,0.993985716076,atp:2.7.4.3
1123,2.7.4.7,atp,0.193,Glucose,7.933,0.976249077037,atp:2.7.4.7
1124,2.7.4.9,atp,0.04,Glucose,7.933,0.994983067854,atp:2.7.4.9
1125,2.7.6.1,atp,0.023,Glucose,7.933,0.99710910005,atp:2.7.6.1
1126,2.7.6.3,atp,0.015,Glucose,7.933,0.998112732763,atp:2.7.6.3
1127,2.7.7.1,atp,0.5,Glucose,7.933,0.940709118938,atp:2.7.7.1
1128,2.7.7.18,atp,0.5,Glucose,7.933,0.940709118938,atp:2.7.7.18
1129,2.7.7.19,atp,0.13,Glucose,7.933,0.98387696887,atp:2.7.7.19
1130,2.7.7.27,atp,0.155,Glucose,7.933,0.980835806133,atp:2.7.7.27
1131,2.7.7.42,atp,0.15,Glucose,7.933,0.981442533713,atp:2.7.7.42
1132,2.7.7.58,atp,1.12,Glucose,7.933,0.876284104717,atp:2.7.7.58
1133,2.7.7.63,atp,0.0019,Glucose,7.933,0.999760551488,atp:2.7.7.63
1134,2.7.7.B5,atp,0.24,Glucose,7.933,0.970635017741,atp:2.7.7.B5
1135,2.7.9.2,atp,0.028,Glucose,7.933,0.996482853913,atp:2.7.9.2
1136,2.7.9.3,atp,0.9,Glucose,7.933,0.898109362617,atp:2.7.9.3
1137,2.7.99.B1,atp,4.0,Glucose,7.933,0.664795106009,atp:2.7.99.B1
1138,3.1.11.5,atp,0.085,Glucose,7.933,0.989398852582,atp:3.1.11.5
1139,3.1.3.5,atp,0.0209,Glucose,7.933,0.997372358214,atp:3.1.3.5
1140,3.1.4.16,atp,0.18,Glucose,7.933,0.977813385924,atp:3.1.4.16
1141,3.1.4.37,atp,0.18,Glucose,7.933,0.977813385924,atp:3.1.4.37
1142,3.4.21.53,atp,0.003,Glucose,7.933,0.999621975806,atp:3.4.21.53
1143,3.4.21.92,atp,0.21,Glucose,7.933,0.974210978755,atp:3.4.21.92
1144,3.4.24.B17,atp,0.021,Glucose,7.933,0.997359818959,atp:3.4.24.B17
1145,3.6.3.1,atp,0.878,Glucose,7.933,0.900351832936,atp:3.6.3.1
1146,3.6.3.14,atp,0.053,Glucose,7.933,0.993363385925,atp:3.6.3.14
1147,3.6.3.16,atp,0.035,Glucose,7.933,0.995607429719,atp:3.6.3.16
1148,3.6.3.18,atp,0.65,Glucose,7.933,0.924268903647,atp:3.6.3.18
1149,3.6.3.19,atp,0.143,Glucose,7.933,0.982293214463,atp:3.6.3.19
1150,3.6.3.27,atp,0.0239,Glucose,7.933,0.996996317661,atp:3.6.3.27
1151,3.6.3.31,atp,0.12,Glucose,7.933,0.985098720974,atp:3.6.3.31
1152,3.6.3.33,atp,0.053,Glucose,7.933,0.993363385925,atp:3.6.3.33
1153,3.6.3.39,atp,0.117,Glucose,7.933,0.985465838509,atp:3.6.3.39
1154,3.6.3.43,atp,0.36,Glucose,7.933,0.956589895092,atp:3.6.3.43
1155,3.6.3.5,atp,0.0026,Glucose,7.933,0.999672362518,atp:3.6.3.5
1156,3.6.3.54,atp,0.5,Glucose,7.933,0.940709118938,atp:3.6.3.54
1157,3.6.4.10,atp,1.9e-05,Glucose,7.933,0.999997604947,atp:3.6.4.10
1158,3.6.4.8,atp,0.28,Glucose,7.933,0.965907707293,atp:3.6.4.8
1159,3.6.4.9,atp,0.007,Glucose,7.933,0.999118387909,atp:3.6.4.9
1160,4.6.1.1,atp,0.27,Glucose,7.933,0.967085212727,atp:4.6.1.1
1161,6.1.1.1,atp,0.5,Glucose,7.933,0.940709118938,atp:6.1.1.1
1162,6.1.1.10,atp,0.41,Glucose,7.933,0.950857005873,atp:6.1.1.10
1163,6.1.1.11,atp,6.8e-05,Glucose,7.933,0.999991428285,atp:6.1.1.11
1164,6.1.1.12,atp,0.09,Glucose,7.933,0.988782251028,atp:6.1.1.12
1165,6.1.1.14,atp,0.014,Glucose,7.933,0.998238328929,atp:6.1.1.14
1166,6.1.1.16,atp,0.22,Glucose,7.933,0.973016067705,atp:6.1.1.16
1167,6.1.1.17,atp,0.1,Glucose,7.933,0.987551350678,atp:6.1.1.17
1168,6.1.1.18,atp,0.04,Glucose,7.933,0.994983067854,atp:6.1.1.18
1169,6.1.1.19,atp,0.9,Glucose,7.933,0.898109362617,atp:6.1.1.19
1170,6.1.1.2,atp,0.2,Glucose,7.933,0.975408828231,atp:6.1.1.2
1171,6.1.1.21,atp,0.56,Glucose,7.933,0.934063346285,atp:6.1.1.21
1172,6.1.1.22,atp,0.076,Glucose,7.933,0.99051067549,atp:6.1.1.22
1173,6.1.1.24,atp,0.62,Glucose,7.933,0.927510814919,atp:6.1.1.24
1174,6.1.1.3,atp,0.267,Glucose,7.933,0.96743902439,atp:6.1.1.3
1175,6.1.1.4,atp,0.24,Glucose,7.933,0.970635017741,atp:6.1.1.4
1176,6.1.1.5,atp,0.00054,Glucose,7.933,0.999931934546,atp:6.1.1.5
1177,6.1.1.6,atp,0.012,Glucose,7.933,0.998489616111,atp:6.1.1.6
1178,6.1.1.7,atp,0.083,Glucose,7.933,0.989645708583,atp:6.1.1.7
1179,6.1.1.9,atp,9.4,Glucose,7.933,0.457681878498,atp:6.1.1.9
1180,6.1.1.B3,atp,0.17,Glucose,7.933,0.979020116006,atp:6.1.1.B3
1181,6.2.1.26,atp,0.0735,Glucose,7.933,0.990819958783,atp:6.2.1.26
1182,6.2.1.3,atp,0.025,Glucose,7.933,0.996858507163,atp:6.2.1.3
1183,6.2.1.5,atp,0.0145,Glucose,7.933,0.998175526895,atp:6.2.1.5
1184,6.3.1.2,atp,0.2,Glucose,7.933,0.975408828231,atp:6.3.1.2
1185,6.3.2.1,atp,1.75,Glucose,7.933,0.819270887122,atp:6.3.2.1
1186,6.3.2.14,atp,0.43,Glucose,7.933,0.948583044362,atp:6.3.2.14
1187,6.3.2.17,atp,0.054,Glucose,7.933,0.993239013397,atp:6.3.2.17
1188,6.3.2.2,atp,0.00014,Glucose,7.933,0.999982352511,atp:6.3.2.2
1189,6.3.2.3,atp,0.24,Glucose,7.933,0.970635017741,atp:6.3.2.3
1190,6.3.2.4,atp,0.049,Glucose,7.933,0.993861187672,atp:6.3.2.4
1191,6.3.2.45,atp,0.19,Glucose,7.933,0.976609626985,atp:6.3.2.45
1192,6.3.2.8,atp,0.14,Glucose,7.933,0.982658243528,atp:6.3.2.8
1193,6.3.2.9,atp,0.106,Glucose,7.933,0.986814280383,atp:6.3.2.9
1194,6.3.3.1,atp,0.073,Glucose,7.933,0.990881838621,atp:6.3.3.1
1195,6.3.4.14,atp,0.081,Glucose,7.933,0.989892687796,atp:6.3.4.14
1196,6.3.4.15,atp,0.25,Glucose,7.933,0.969448857387,atp:6.3.4.15
1197,6.3.4.18,atp,0.048,Glucose,7.933,0.993985716076,atp:6.3.4.18
1198,6.3.4.19,atp,0.0016,Glucose,7.933,0.999798351524,atp:6.3.4.19
1199,6.3.4.2,atp,0.054,Glucose,7.933,0.993239013397,atp:6.3.4.2
1200,6.3.5.2,atp,0.104,Glucose,7.933,0.987059848202,atp:6.3.5.2
1201,6.3.5.4,atp,0.1,Glucose,7.933,0.987551350678,atp:6.3.5.4
1202,6.3.5.5,atp,0.005,Glucose,7.933,0.999370118418,atp:6.3.5.5
1203,6.5.1.4,atp,0.02,Glucose,7.933,0.997485225701,atp:6.5.1.4
1204,1.2.1.72,e4p,0.51,Glucose,0.0613,0.107299142307,e4p:1.2.1.72
1205,2.2.1.2,e4p,0.078,Glucose,0.0613,0.440057430007,e4p:2.2.1.2
1206,2.5.1.54,e4p,0.021,Glucose,0.0613,0.744835965978,e4p:2.5.1.54
1207,4.1.2.21,e4p,0.57,Glucose,0.0613,0.0971012197054,e4p:4.1.2.21
1208,1.3.5.1,fum,0.005,Glucose,1.261,0.996050552923,fum:1.3.5.1
1209,1.3.5.4,fum,0.0054,Glucose,1.261,0.995735944409,fum:1.3.5.4
1210,4.2.1.2,fum,0.15,Glucose,1.261,0.893692416726,fum:4.2.1.2
1211,1.3.5.1,succ,0.002,Glucose,2.7262,0.999266915915,succ:1.3.5.1
