,EC_number,Organism,LigandID,Literature,LigandName,chebiID,bigg.metabolite,KEGG_ID,Compound
21561,3.3.2.10,Malus pumila,2,663275,more,,,,
21562,3.3.2.10,Mesocricetus auratus,2,663275,more,,,,
21563,3.3.2.10,Mus musculus,2,663275,more,,,,
21564,3.3.2.10,Nicotiana tabacum,2,663275,more,,,,
21565,3.3.2.10,Oryctolagus cuniculus,2,663275,more,,,,
21566,3.3.2.10,Oryza sativa,2,663275,more,,,,
21567,3.3.2.10,Papio sp.,2,663275,more,,,,
21568,3.3.2.10,Rattus norvegicus,2,663275,more,,,,
21569,3.3.2.10,Ricinus communis,2,663275,more,,,,
21570,3.3.2.10,Solanum tuberosum,2,663275,more,,,,
21571,3.3.2.10,Spinacia oleracea,2,663275,more,,,,
21572,3.3.2.10,Sus scrofa,2,663275,more,,,,
21573,3.3.2.10,Triticum aestivum,2,663275,more,,,,
21574,3.3.2.10,Vicia sativa,2,663275,more,,,,
21575,3.3.2.10,Mus musculus,2,701008,more,,,,
21576,3.3.2.10,Rattus norvegicus,2,701008,more,,,,
21577,3.3.2.10,Homo sapiens,2303,208877,norharman,CHEBI:109895,,C20157,beta-Carboline
21578,3.3.2.10,Macaca mulatta,2303,208877,norharman,CHEBI:109895,,C20157,beta-Carboline
21579,3.3.2.10,Mus musculus,2303,208877,norharman,CHEBI:109895,,C20157,beta-Carboline
21580,3.3.2.10,Oryctolagus cuniculus,2303,208877,norharman,CHEBI:109895,,C20157,beta-Carboline
21581,3.3.2.10,Rattus norvegicus,2303,208877,norharman,CHEBI:109895,,C20157,beta-Carboline
21582,3.3.2.10,Homo sapiens,34379,700587,peroxisome proliferator-activated receptor alpha,,,,
21583,3.3.2.10,Homo sapiens,17829,208877,propyl phenyl ketone,,,,
21584,3.3.2.10,Macaca mulatta,17829,208877,propyl phenyl ketone,,,,
21585,3.3.2.10,Mus musculus,17829,208877,propyl phenyl ketone,,,,
21586,3.3.2.10,Oryctolagus cuniculus,17829,208877,propyl phenyl ketone,,,,
21587,3.3.2.10,Rattus norvegicus,17829,208877,propyl phenyl ketone,,,,
21588,3.3.2.10,Homo sapiens,1565,208877,Quinoline,CHEBI:17362,,C06413,Quinoline
21589,3.3.2.10,Macaca mulatta,1565,208877,Quinoline,CHEBI:17362,,C06413,Quinoline
21590,3.3.2.10,Mus musculus,1565,208877,Quinoline,CHEBI:17362,,C06413,Quinoline
21591,3.3.2.10,Oryctolagus cuniculus,1565,208877,Quinoline,CHEBI:17362,,C06413,Quinoline
21592,3.3.2.10,Rattus norvegicus,1565,208877,Quinoline,CHEBI:17362,,C06413,Quinoline
21593,3.3.2.10,Bacillus megaterium,2672,678899,Tween-80,,,,
21594,3.3.2.11,Rattus norvegicus,981,660782,acetonitrile,CHEBI:38472,,,
21595,3.3.2.11,Rattus norvegicus,981,660783,acetonitrile,CHEBI:38472,,,
21596,3.3.2.11,Rattus norvegicus,981,661023,acetonitrile,CHEBI:38472,,,
21597,3.3.2.11,Rattus norvegicus,981,662082,acetonitrile,CHEBI:38472,,,
21598,3.3.2.11,Rattus norvegicus,2,660782,more,,,,
21599,3.3.2.11,Rattus norvegicus,2,661023,more,,,,
21600,3.4.11.1,Lactococcus lactis subsp. lactis,15,717667,Ca2+,CHEBI:29108,ca2,C00076,Calcium cation
21601,3.4.11.1,Lactococcus lactis subsp. lactis,23,717667,Co2+,CHEBI:48828,cobalt2,C00175,Cobalt ion
21602,3.4.11.1,Homo sapiens,2045,95184,concanavalin A,,,,
21603,3.4.11.1,Morimus funereus,173,650891,EGTA,CHEBI:30740,,,
21604,3.4.11.1,Morimus funereus,173,679340,EGTA,CHEBI:30740,,,
21605,3.4.11.1,Morimus funereus,69,650891,ethanol,CHEBI:16236,etoh,C00469,Ethanol
21606,3.4.11.1,Morimus funereus,470,679340,imidazole,CHEBI:16069,,C01589,Imidazole
21607,3.4.11.1,Homo sapiens,8321,95187,interferon-gamma,,,,
21608,3.4.11.1,Morimus funereus,83,650891,methanol,CHEBI:17790,meoh,C00132,Methanol
21609,3.4.11.1,Solanum lycopersicum,2,665076,more,,,,
21610,3.4.11.1,Solanum tuberosum,2,665076,more,,,,
21611,3.4.11.1,Bacillus sp.,42,95226,NaCl,CHEBI:26710,,C13563,Sodium chloride
21612,3.4.11.1,Homo sapiens,101315,95184,phytohaemagglutinin,,,,
21613,3.4.11.2,Bombyx mori,62,665431,"1,10-phenanthroline",CHEBI:44975,,C00604,"1,10-Phenanthroline"
21614,3.4.11.2,Bos taurus,45,664381,dithiothreitol,CHEBI:42170,,,
21615,3.4.11.2,Bos taurus,177,664381,DTT,CHEBI:42170,,,
21616,3.4.11.2,Bos taurus,21,664381,EDTA,CHEBI:42191,,C00284,EDTA
21617,3.4.11.2,Bos taurus,69,664381,ethanol,CHEBI:16236,etoh,C00469,Ethanol
21618,3.4.11.2,Escherichia coli,2,663559,more,,,,
21619,3.4.11.2,Homo sapiens,2,663607,more,,,,
21620,3.4.11.2,Homo sapiens,2,664466,more,,,,
21621,3.4.11.2,Capra hircus,2,665837,more,,,,
21622,3.4.11.2,Homo sapiens,2,666148,more,,,,
21623,3.4.11.2,Homo sapiens,2,698381,more,,,,
21624,3.4.11.2,Homo sapiens,2,701038,more,,,,
21625,3.4.11.2,Homo sapiens,2,701354,more,,,,
21626,3.4.11.2,Rattus norvegicus,1050,653859,morphine,CHEBI:17303,,C01516,Morphine
21627,3.4.11.2,Homo sapiens,6762,698298,transforming growth factor-beta1,,,,
21628,3.4.11.3,Sus scrofa,63,35912,2-mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
21629,3.4.11.3,Macaca radiata,63,35918,2-mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
21630,3.4.11.3,Macaca radiata,44,35918,glutathione,CHEBI:16856,,C00051,Glutathione
21631,3.4.11.4,Bos taurus,63,35935,2-mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
21632,3.4.11.5,Bacillus megaterium,63,35946,2-mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
21633,3.4.11.5,Aneurinibacillus sp.,218,665340,CaCl2,CHEBI:3312,,C08130,Calcium chloride anhydrous
21634,3.4.11.5,Treponema denticola,45,35942,dithiothreitol,CHEBI:42170,,,
21635,3.4.11.5,Neisseria gonorrhoeae,45,35949,dithiothreitol,CHEBI:42170,,,
21636,3.4.11.5,Lactobacillus delbrueckii,45,35961,dithiothreitol,CHEBI:42170,,,
21637,3.4.11.6,Streptococcus sanguinis,63,36008,2-mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
21638,3.4.11.6,Streptococcus gordonii,63,651488,2-mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
21639,3.4.11.6,Rattus norvegicus,47,35974,acetate,CHEBI:15366,ac,C00033,Acetate
21640,3.4.11.6,Homo sapiens,1177,36007,bacitracin,,,,
21641,3.4.11.6,Capra aegagrus,23,710446,Co2+,CHEBI:48828,cobalt2,C00175,Cobalt ion
21642,3.4.11.6,Rattus norvegicus,153,35991,cysteine,CHEBI:35235,cys__L,,
21643,3.4.11.6,Homo sapiens,17,35973,diphosphate,CHEBI:29888,ppi,C00013,Diphosphate
21644,3.4.11.6,Streptococcus mitis,45,35979,dithiothreitol,CHEBI:42170,,,
21645,3.4.11.6,Rattus norvegicus,45,35991,dithiothreitol,CHEBI:42170,,,
21646,3.4.11.6,Streptococcus sanguinis,45,36008,dithiothreitol,CHEBI:42170,,,
21647,3.4.11.6,Ustilago maydis,1457,664982,E64,CHEBI:30270,,C01341,E-64
21648,3.4.11.6,Streptococcus mitis,21,35979,EDTA,CHEBI:42191,,C00284,EDTA
21649,3.4.11.6,Lactobacillus sakei,21,649371,EDTA,CHEBI:42191,,C00284,EDTA
21650,3.4.11.6,Streptococcus gordonii,21,651488,EDTA,CHEBI:42191,,C00284,EDTA
21651,3.4.11.6,Streptococcus gordonii,336,651488,L-Cys,CHEBI:35235,cys__L,,
21652,3.4.11.6,Capra aegagrus,11,710446,Mn2+,CHEBI:29035,mn2,,
21653,3.4.11.6,Colwellia psychrerythraea,2,663693,more,,,,
21654,3.4.11.6,Homo sapiens,2,665109,more,,,,
21655,3.4.11.6,Rattus norvegicus,235,682114,NaF,CHEBI:28741,,C08142,Sodium fluoride
21656,3.4.11.6,Homo sapiens,16,35973,phosphate,CHEBI:26078,pi,C00009,Orthophosphate
21657,3.4.11.6,Capra aegagrus,413,710446,Sn2+,CHEBI:30475,,,
21658,3.4.11.6,Streptococcus mitis,1771,35979,sulfhydryl compounds,,,,
21659,3.4.11.6,Rattus norvegicus,35645,664535,TGF-beta1,,,,
21660,3.4.11.6,Rattus norvegicus,14,697931,Zn2+,CHEBI:29105,zn2,C00038,Zinc cation
21661,3.4.11.6,Capra aegagrus,14,710446,Zn2+,CHEBI:29105,zn2,C00038,Zinc cation
21662,3.4.11.7,Gloydius brevicaudus,111,684091,Ba2+,CHEBI:37136,,C13881,Barium cation
21663,3.4.11.7,Gloydius brevicaudus,1275,684091,BaCl2,CHEBI:63317,,,
21664,3.4.11.7,Homo sapiens,15,683508,Ca2+,CHEBI:29108,ca2,C00076,Calcium cation
21665,3.4.11.7,Mus musculus,15,683508,Ca2+,CHEBI:29108,ca2,C00076,Calcium cation
21666,3.4.11.7,Rattus norvegicus,15,683508,Ca2+,CHEBI:29108,ca2,C00076,Calcium cation
21667,3.4.11.7,Gloydius brevicaudus,15,684091,Ca2+,CHEBI:29108,ca2,C00076,Calcium cation
21668,3.4.11.7,Gloydius brevicaudus,218,684091,CaCl2,CHEBI:3312,,C08130,Calcium chloride anhydrous
21669,3.4.11.7,Gloydius brevicaudus,11,684091,Mn2+,CHEBI:29035,mn2,,
21670,3.4.11.7,Gloydius brevicaudus,307,684091,MnCl2,CHEBI:63041,,,
21671,3.4.11.9,Sus scrofa,12950,36058,4-chloromercuriphenyl sulfonic acid,CHEBI:33206,,,
21672,3.4.11.9,Homo sapiens,44,649941,glutathione,CHEBI:16856,,C00051,Glutathione
21673,3.4.11.9,Homo sapiens,2,699834,more,,,,
21674,3.4.11.9,Homo sapiens,286,699834,progesterone,CHEBI:17026,prgstrn,C00410,Progesterone
21675,3.4.11.10,Escherichia coli,63,81192,2-mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
21676,3.4.11.10,Escherichia coli,1136,665072,bicarbonate,CHEBI:28976,hco3,C01353,Carbonic acid
21677,3.4.11.10,Escherichia coli,45,81192,dithiothreitol,CHEBI:42170,,,
21678,3.4.11.10,Pseudomonas aeruginosa,2,698878,more,,,,
21679,3.4.11.14,Rattus norvegicus,63,647029,2-mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
21680,3.4.11.15,Saccharomyces cerevisiae,2,647038,more,,,,
21681,3.4.11.15,Saccharomyces cerevisiae,2,647039,more,,,,
21682,3.4.11.15,Pyrococcus horikoshii,2,721431,more,,,,
21683,3.4.11.17,Aspergillus fumigatus,4,697287,ATP,CHEBI:15422,atp,C00002,ATP
21684,3.4.11.18,Rattus norvegicus,63,647056,2-mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
21685,3.4.11.19,Ochrobactrum anthropi,2,647079,more,,,,
21686,3.4.11.19,Ochrobactrum anthropi,32,671495,pyridoxal 5'-phosphate,CHEBI:18405,pydx5p,C00018,Pyridoxal phosphate
21687,3.4.11.21,Oryctolagus cuniculus,1177,137168,bacitracin,,,,
21688,3.4.11.22,Morimus funereus,173,650891,EGTA,CHEBI:30740,,,
21689,3.4.11.22,Morimus funereus,69,650891,ethanol,CHEBI:16236,etoh,C00469,Ethanol
21690,3.4.11.22,Morimus funereus,83,650891,methanol,CHEBI:17790,meoh,C00132,Methanol
21691,3.4.11.22,Colwellia psychrerythraea,2,663693,more,,,,
21692,3.4.11.22,Geobacillus stearothermophilus,2231,665108,tert-butanol,CHEBI:45895,,,
21693,3.4.11.23,Salmonella enterica subsp. enterica serovar Typhimurium,962,643878,Divalent cations,,,,
21694,3.4.11.23,Salmonella enterica subsp. enterica serovar Typhimurium,79,643878,KCl,CHEBI:32588,,,
21695,3.4.11.25,Sphingosinicella xenopeptidilytica,2,708917,more,,,,
21696,3.4.13.9,Homo sapiens,141944,683612,"(4S)-4-ethyl-4-hydroxy-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione",CHEBI:27656,,C01897,Camptothecin
21697,3.4.13.9,Mus musculus,6881,669598,8-Br-cGMP,,,,
21698,3.4.13.9,Homo sapiens,2261,683405,Acetylsalicylic acid,CHEBI:15365,,C01405,Aspirin
21699,3.4.13.9,Homo sapiens,820,683216,alpha-ketoglutarate,CHEBI:30915,akg,C00026,2-Oxoglutarate
21700,3.4.13.9,Homo sapiens,141942,683569,apigenin-7-O-glucuronide,,,,
21701,3.4.13.9,Homo sapiens,3334,699153,Colchicine,CHEBI:27882,,C07592,Colchicine
21702,3.4.13.9,Homo sapiens,152049,695528,"D,L-ethionine",CHEBI:68662,,,
21703,3.4.13.9,Homo sapiens,15688,695528,"D,L-homocysteine",CHEBI:58065,,,
21704,3.4.13.9,Homo sapiens,75862,695528,"D,L-methionine",CHEBI:64558,,,
21705,3.4.13.9,Homo sapiens,164,668271,D-alanine,CHEBI:57416,ala__D,,
21706,3.4.13.9,Homo sapiens,8080,695528,D-Ethionine,CHEBI:68663,,,
21707,3.4.13.9,Homo sapiens,7179,668271,D-isoleucine,,,,
21708,3.4.13.9,Homo sapiens,2480,668271,D-Leucine,CHEBI:28225,,C01570,D-Leucine
21709,3.4.13.9,Homo sapiens,957,695528,D-methionine,CHEBI:57932,met__D,,
21710,3.4.13.9,Homo sapiens,481,668271,D-serine,CHEBI:35247,ser__D,,
21711,3.4.13.9,Homo sapiens,1920,668271,D-valine,CHEBI:74338,,,
21712,3.4.13.9,Stenotrophomonas maltophilia,373,36108,diethyldithiocarbamate,CHEBI:41796,,C19150,Diethyldithiocarbamic acid
21713,3.4.13.9,Stenotrophomonas maltophilia,21,36108,EDTA,CHEBI:42191,,C00284,EDTA
21714,3.4.13.9,Stenotrophomonas maltophilia,173,36108,EGTA,CHEBI:30740,,,
21715,3.4.13.9,Homo sapiens,72,664626,glycine,CHEBI:57305,gly,,
21716,3.4.13.9,Homo sapiens,72,668271,glycine,CHEBI:57305,gly,,
21717,3.4.13.9,Homo sapiens,103,668271,L-alanine,CHEBI:57972,ala__L,,
21718,3.4.13.9,Homo sapiens,1447,695528,L-ethionine,CHEBI:4886,,C11227,Ethionine
21719,3.4.13.9,Homo sapiens,311,668271,L-isoleucine,CHEBI:58045,ile__L,,
21720,3.4.13.9,Homo sapiens,127,668271,L-leucine,CHEBI:57427,leu__L,,
21721,3.4.13.9,Homo sapiens,88,695528,L-methionine,CHEBI:57844,met__L,,
21722,3.4.13.9,Homo sapiens,95,668271,L-serine,CHEBI:33384,ser__L,,
21723,3.4.13.9,Homo sapiens,246,668271,L-valine,CHEBI:57762,val__L,,
21724,3.4.13.9,Homo sapiens,307,664626,MnCl2,CHEBI:63041,,,
21725,3.4.13.9,Homo sapiens,2,683061,more,,,,
21726,3.4.13.9,Homo sapiens,2,683557,more,,,,
21727,3.4.13.9,Homo sapiens,2,695528,more,,,,
21728,3.4.13.9,Homo sapiens,2,708889,more,,,,
21729,3.4.13.9,Homo sapiens,39008,700612,N-[N'-(2-bromoethyl)-N'-nitrosocarbamoyl]-L-proline,,,,
21730,3.4.13.9,Homo sapiens,152046,700612,N-[N'-(2-chloroethyl)-N'-nitrosocarbamoyl]-L-proline,,,,
21731,3.4.13.9,Homo sapiens,152047,700612,N-[N'-(3-chloropropyl)-N'-nitrosocarbamoyl]-L-proline,,,,
21732,3.4.13.9,Homo sapiens,152048,700612,N-[N'-(4-bromophenyl)-N'-nitrosocarbamoyl]-L-proline,,,,
21733,3.4.13.9,Mus musculus,277,669598,NO,CHEBI:16480,no,C00533,Nitric oxide
21734,3.4.13.9,Homo sapiens,277,683061,NO,CHEBI:16480,no,C00533,Nitric oxide
21735,3.4.13.9,Homo sapiens,141943,683569,pectolinarin,,,,
21736,3.4.13.9,Homo sapiens,1097,670488,thrombin,,,,
21737,3.4.13.18,Homo sapiens,369,664626,Ala,CHEBI:57972,ala__L,,
21738,3.4.13.18,Homo sapiens,1717,664626,D-Leu,CHEBI:28225,,C01570,D-Leucine
21739,3.4.13.18,Homo sapiens,957,679283,D-methionine,CHEBI:57932,met__D,,
21740,3.4.13.18,Homo sapiens,2157,664626,D-Val,CHEBI:74338,,,
21741,3.4.13.18,Sus scrofa,177,137176,DTT,CHEBI:42170,,,
21742,3.4.13.18,Homo sapiens,163,664626,Gly,CHEBI:57305,gly,,
21743,3.4.13.18,Homo sapiens,72,679283,glycine,CHEBI:57305,gly,,
21744,3.4.13.18,Homo sapiens,103,679283,L-alanine,CHEBI:57972,ala__L,,
21745,3.4.13.18,Homo sapiens,11,679283,Mn2+,CHEBI:29035,mn2,,
21746,3.4.13.18,Homo sapiens,870,664626,Ser,CHEBI:33384,ser__L,,
21747,3.4.13.19,Sus scrofa,524,677866,Insulin,,,,
21748,3.4.13.20,Homo sapiens,131,647115,citrate,CHEBI:76049,cit,,
21749,3.4.13.20,Homo sapiens,16,647115,phosphate,CHEBI:26078,pi,C00009,Orthophosphate
21750,3.4.14.1,Rattus norvegicus,29810,36141,beta-mercaptoethylamine,CHEBI:17141,cysam,C01678,Cysteamine
21751,3.4.14.1,Rattus norvegicus,553,36141,Cys,CHEBI:35235,cys__L,,
21752,3.4.14.1,Rattus norvegicus,553,36144,Cys,CHEBI:35235,cys__L,,
21753,3.4.14.1,Rattus norvegicus,577,36141,dithioerythritol,CHEBI:17456,,C00950,Dithioerythritol
21754,3.4.14.1,Capra hircus,577,36145,dithioerythritol,CHEBI:17456,,C00950,Dithioerythritol
21755,3.4.14.1,Rattus norvegicus,859,36141,DL-homocysteine,CHEBI:58065,,,
21756,3.4.14.1,Rattus norvegicus,142,36141,GSH,CHEBI:16856,,C00051,Glutathione
21757,3.4.14.1,Rattus norvegicus,1623,36141,mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
21758,3.4.14.1,Rattus norvegicus,15839,36144,mercaptoethylamine,CHEBI:17141,cysam,C01678,Cysteamine
21759,3.4.14.1,Penaeus monodon,2,697447,more,,,,
21760,3.4.14.1,Bos taurus,249,36134,Phenol,CHEBI:15882,phenol,C00146,Phenol
21761,3.4.14.1,Bos taurus,2033,36134,Pyridine,CHEBI:16227,,C00747,Pyridine
21762,3.4.14.1,Rattus norvegicus,101541,36143,sulfhydryl activators,,,,
21763,3.4.14.2,Mus musculus,2,700244,more,,,,
21764,3.4.14.4,Homo sapiens,141945,683137,aFas,,,,
21765,3.4.14.4,Capra hircus,1217,699225,dimethyl sulfoxide,CHEBI:28262,dmso,C11143,Dimethyl sulfoxide
21766,3.4.14.5,Streptococcus suis,129934,665397,aminoethyl-benzene sulfonyl fluoride hydrochloride,,,,
21767,3.4.14.5,Streptococcus anginosus,225,664844,bestatin,,,,
21768,3.4.14.5,Sus scrofa,100378,36234,chymotrypsin A,,,,
21769,3.4.14.5,Streptococcus anginosus,21,664844,EDTA,CHEBI:42191,,C00284,EDTA
21770,3.4.14.5,Homo sapiens,378,36239,Gln,CHEBI:58359,gln__L,,
21771,3.4.14.5,Homo sapiens,343,36239,Glu,CHEBI:16015,glu__L,C00025,L-Glutamate
21772,3.4.14.5,Homo sapiens,223,649626,glucose,CHEBI:4167,glc__D,C00031,D-Glucose
21773,3.4.14.5,Homo sapiens,163,36235,Gly,CHEBI:57305,gly,,
21774,3.4.14.5,Homo sapiens,163,36239,Gly,CHEBI:57305,gly,,
21775,3.4.14.5,Homo sapiens,100637,36239,Gly-X dipeptides,,,,
21776,3.4.14.5,Homo sapiens,100645,36239,glycine methylesters,CHEBI:87375,,,
21777,3.4.14.5,Streptococcus anginosus,217,664844,Leupeptin,,,,
21778,3.4.14.5,Porphyromonas gingivalis,2,651478,more,,,,
21779,3.4.14.5,Rattus norvegicus,2,651514,more,,,,
21780,3.4.14.5,Homo sapiens,2,699329,more,,,,
21781,3.4.14.5,Rattus norvegicus,2,699329,more,,,,
21782,3.4.14.5,Streptococcus suis,129935,665397,N-(trans-epoxysuccinyl)-L-leucine-4-guanidinobutylamide,CHEBI:30270,,C01341,E-64
21783,3.4.14.5,Sus scrofa,3117,36234,papain,,,,
21784,3.4.14.5,Homo sapiens,650,36262,Phospholipid,,,,
21785,3.4.14.5,Homo sapiens,870,36239,Ser,CHEBI:33384,ser__L,,
21786,3.4.14.6,Brassica oleracea,4900,36266,thiols,,,,
21787,3.4.14.9,Mus musculus,2,697808,more,,,,
21788,3.4.14.10,Homo sapiens,2,647152,more,,,,
21789,3.4.14.11,Lactobacillus delbrueckii,63,647174,2-mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
21790,3.4.14.11,Lactobacillus helveticus,63,732739,2-mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
21791,3.4.14.11,Lactobacillus delbrueckii,153,647174,cysteine,CHEBI:35235,cys__L,,
21792,3.4.14.11,Lactobacillus delbrueckii,45,647174,dithiothreitol,CHEBI:42170,,,
21793,3.4.14.11,Lactococcus lactis,896,36251,DMSO,CHEBI:28262,dmso,C11143,Dimethyl sulfoxide
21794,3.4.14.11,Lactococcus lactis,896,647161,DMSO,CHEBI:28262,dmso,C11143,Dimethyl sulfoxide
21795,3.4.14.11,Lactococcus lactis,135,647161,glycerol,CHEBI:17754,glyc,C00116,Glycerol
21796,3.4.14.11,Lactobacillus helveticus,79,732739,KCl,CHEBI:32588,,,
21797,3.4.14.11,Lactobacillus helveticus,59,732739,Na+,CHEBI:29101,na1,C01330,Sodium cation
21798,3.4.14.11,Lactococcus lactis,95245,647161,Triglyme,CHEBI:44842,,,
21799,3.4.14.12,Porphyromonas gingivalis,67,647188,iodoacetamide,,,,
21800,3.4.15.1,Struthio camelus,2265,732845,Cetyltrimethylammonium bromide,CHEBI:3567,,C11275,Cetyltrimethylammonium bromide
21801,3.4.15.1,Bos taurus,141,650267,Cl-,CHEBI:17883,cl,C01327,Hydrochloric acid
21802,3.4.15.1,Rattus norvegicus,141,653416,Cl-,CHEBI:17883,cl,C01327,Hydrochloric acid
21803,3.4.15.1,Bos taurus,141,667760,Cl-,CHEBI:17883,cl,C01327,Hydrochloric acid
21804,3.4.15.1,Oryctolagus cuniculus,141,81214,Cl-,CHEBI:17883,cl,C01327,Hydrochloric acid
21805,3.4.15.1,Homo sapiens,141,81233,Cl-,CHEBI:17883,cl,C01327,Hydrochloric acid
21806,3.4.15.1,Homo sapiens,141,81241,Cl-,CHEBI:17883,cl,C01327,Hydrochloric acid
21807,3.4.15.1,Mammalia,141,81241,Cl-,CHEBI:17883,cl,C01327,Hydrochloric acid
21808,3.4.15.1,Homo sapiens,141,"81213, 81247",Cl-,CHEBI:17883,cl,C01327,Hydrochloric acid
21809,3.4.15.1,Rattus norvegicus,141,81251,Cl-,CHEBI:17883,cl,C01327,Hydrochloric acid
21810,3.4.15.1,Oryctolagus cuniculus,141,81259,Cl-,CHEBI:17883,cl,C01327,Hydrochloric acid
21811,3.4.15.1,Sus scrofa,141,81260,Cl-,CHEBI:17883,cl,C01327,Hydrochloric acid
21812,3.4.15.1,Sus scrofa,141,81264,Cl-,CHEBI:17883,cl,C01327,Hydrochloric acid
21813,3.4.15.1,Gallus gallus,141,81270,Cl-,CHEBI:17883,cl,C01327,Hydrochloric acid
21814,3.4.15.1,Homo sapiens,141,"81212, 81250, 81284",Cl-,CHEBI:17883,cl,C01327,Hydrochloric acid
21815,3.4.15.1,Oryctolagus cuniculus,141,81287,Cl-,CHEBI:17883,cl,C01327,Hydrochloric acid
21816,3.4.15.1,Neanthes virens,9147,650873,Diazoacetylnorleucine methyl ester,,,,
21817,3.4.15.1,Neanthes virens,118902,650873,diisopropylphosphoryl fluoride,CHEBI:17941,,C00202,Isoflurophate
21818,3.4.15.1,Bos taurus,78,81269,PCMB,CHEBI:28420,,C03444,p-Chloromercuribenzoate
21819,3.4.15.1,Struthio camelus,124,732845,SDS,CHEBI:8984,,C11166,SDS
21820,3.4.15.1,Neanthes virens,544,650873,Soybean trypsin inhibitor,,,,
21821,3.4.15.1,Neanthes virens,15995,650873,tosylphenylalanine chloromethyl ketone,CHEBI:9642,,C02088,Tos-Phe-CH2Cl
21822,3.4.15.1,Struthio camelus,61,732845,Triton X-100,,,,
21823,3.4.16.2,Oryza sativa,20130,681612,As2O3,,,,
21824,3.4.16.2,Homo sapiens,2,683348,more,,,,
21825,3.4.16.2,Mus musculus,1097,683829,thrombin,,,,
21826,3.4.16.4,Bacillus megaterium,63,36296,2-mercaptoethanol,CHEBI:41218,,C00928,Mercaptoethanol
21827,3.4.16.4,Streptomyces sp. R61,132725,667696,aminomalon-(N-ethyl)amide,,,,
21828,3.4.16.4,Streptomyces sp. R61,132726,667696,aminomalon-(N-phenethyl)amide,,,,
21829,3.4.16.4,Streptomyces sp. R61,1232,667696,D-phenylalanine,CHEBI:57981,,,
21830,3.4.16.4,Streptomyces sp. R61,16093,667696,Gly-L-Phe,CHEBI:73912,,,
21831,3.4.16.4,Streptomyces sp. R61,132727,667696,N-ethyl-D-asparagine,,,,
21832,3.4.16.4,Bacillus megaterium,43,36296,p-chloromercuribenzoate,CHEBI:28420,,C03444,p-Chloromercuribenzoate
21833,3.4.16.5,Todarodes pacificus,139441,679935,1-chloro-3-tosylamido-2-heptanone,,,,
21834,3.4.16.5,Saccharomyces cerevisiae,5108,647213,3-Phenyl-1-propanol,CHEBI:88817,,,
21835,3.4.16.5,Todarodes pacificus,520,679935,antipain,,,,
21836,3.4.16.5,Saccharomyces cerevisiae,115461,647213,CH3-CH2-CH2-CH2-Hg,,,,
21837,3.4.16.5,Saccharomyces cerevisiae,115462,647213,CH3-CH2-CH2-Hg,,,,
21838,3.4.16.5,Todarodes pacificus,21,679935,EDTA,CHEBI:42191,,C00284,EDTA
21839,3.4.16.5,Saccharomyces cerevisiae,202497,731493,"Kar2p, Pdi1p, Ero1p",,,,
21840,3.4.16.5,Saccharomyces cerevisiae,202496,731493,Karp2,,,,
21841,3.4.16.5,Todarodes pacificus,217,679935,Leupeptin,,,,
21842,3.4.16.5,Phaseolus vulgaris,2,682394,more,,,,
21843,3.4.16.5,Todarodes pacificus,49,679935,N-ethylmaleimide,CHEBI:44485,,C02441,N-Ethylmaleimide
21844,3.4.16.5,Todarodes pacificus,239,679935,o-phenanthroline,CHEBI:44975,,C00604,"1,10-Phenanthroline"
21845,3.4.16.5,Todarodes pacificus,309,679935,pepstatin A,,,,
21846,3.4.16.5,Saccharomyces cerevisiae,66990,683009,proteinase A,,,,
21847,3.4.16.5,Saccharomyces cerevisiae,7423,702764,proteinase K,,,,
21848,3.4.17.1,Bos taurus,4612,36322,carbobenzoxy-Gly-L-Phe,,,,
21849,3.4.17.1,Squalus acanthias,2434,36334,Chymotrypsin,,,,
21850,3.4.17.1,Trypanosoma cruzi,23,684959,Co2+,CHEBI:48828,cobalt2,C00175,Cobalt ion
21851,3.4.17.B1,Sulfolobus solfataricus,217,651211,Leupeptin,,,,
21852,3.4.17.1,Squalus acanthias,2,36317,more,,,,
21853,3.4.17.1,Bos taurus,2,"36317, 36322",more,,,,
21854,3.4.17.1,Squalus acanthias,2,36334,more,,,,
21855,3.4.17.1,Paralichthys olivaceus,2,668310,more,,,,
21856,3.4.17.1,Bos taurus,2,683187,more,,,,
21857,3.4.17.1,Mus musculus,2,683395,more,,,,
21858,3.4.17.1,Homo sapiens,2,687160,more,,,,
21859,3.4.17.B1,Sulfolobus solfataricus,2,651211,more,,,,
