,bigg.metabolite,chebi
1161,cbasp_c,12593
1162,cbasp_c,15859
1163,cbasp_c,21687
1164,cbasp_c,21688
1165,cbasp_c,32814
1166,cbasp_c,44316
1167,cbasp_c,64850
1168,cbasp_c,64852
1169,cbasp_c,7257
1170,cbi_c,48529
1171,cbl1_c,14004
1172,cbl1_c,15982
1173,cbl1_c,23328
1174,cbl1_c,30411
1175,cbl1_c,3784
1176,cbl1_c,60488
1177,cbp_c,13942
1178,cbp_c,17672
1179,cbp_c,23005
1180,cbp_c,3389
1181,cbp_c,41567
1182,cbp_c,58228
1183,cd2_c,22977
1184,cd2_c,52619
1185,cd2_c,52620
1186,cdp_c,13254
1187,cdp_c,17239
1188,cdp_c,23519
1189,cdp_c,3260
1190,cdp_c,41451
1191,cdp_c,58069
1192,cechddd_c,10472
1193,cechddd_c,48690
1194,cechddd_c,60087
1195,cechddd_c,60088
1196,cechddd_c,60089
1197,cenchddd_c,49070
1198,cenchddd_c,49071
1199,cenchddd_c,60108
1200,cenchddd_c,60109
1201,cenchddd_c,61451
1202,cenchddd_c,61462
1203,cenchddd_c,62057
1204,cenchddd_c,62195
1205,cgly_c,4047
1206,cgly_c,61694
1207,chol_c,13985
1208,chol_c,15354
1209,chol_c,23212
1210,chol_c,3665
1211,chol_c,41524
1212,chor_c,13993
1213,chor_c,17333
1214,chor_c,23225
1215,chor_c,23227
1216,chor_c,29748
1217,chor_c,3677
1218,cinnm_c,10720
1219,cinnm_c,10955
1220,cinnm_c,12871
1221,cinnm_c,12879
1222,cinnm_c,15669
1223,cinnm_c,23248
1224,cinnm_c,23250
1225,cinnm_c,27072
1226,cinnm_c,27073
1227,cinnm_c,27386
1228,cinnm_c,35697
1229,cinnm_c,35699
1230,cinnm_c,35700
1231,cinnm_c,3710
1232,cinnm_c,45845
1233,cit_c,13999
1234,cit_c,16947
1235,cit_c,23321
1236,cit_c,23322
1237,cit_c,30769
1238,cit_c,32142
1239,cit_c,35802
1240,cit_c,35806
1241,cit_c,35809
1242,cit_c,35810
1243,cit_c,3727
1244,cit_c,41523
1245,cit_c,42563
1246,cit_c,50744
1247,cit_c,53258
1248,cit_c,63037
1249,cit_c,63076
1250,ckdo_c,13275
1251,ckdo_c,18014
1252,ckdo_c,20874
1253,ckdo_c,3277
1254,ckdo_c,59825
1255,cl_c,13291
1256,cl_c,13364
1257,cl_c,13970
1258,cl_c,17883
1259,cl_c,17996
1260,cl_c,24635
1261,cl_c,3616
1262,cl_c,3731
1263,cl_c,48804
1264,cl_c,53351
1265,cl_c,53503
1266,cl_c,53542
1267,cl_c,5590
1268,cl_c,67096
1269,cmp_c,13274
1270,cmp_c,17361
1271,cmp_c,23520
1272,cmp_c,3275
1273,cmp_c,41312
1274,cmp_c,41319
1275,cmp_c,41666
1276,cmp_c,41691
1277,cmp_c,47362
1278,cmp_c,48799
1279,cmp_c,58120
1280,cmp_c,60377
1281,co2_c,13282
1282,co2_c,13283
1283,co2_c,13284
1284,co2_c,13285
1285,co2_c,16526
1286,co2_c,23011
1287,co2_c,3283
1288,co2_c,48829
1289,coa_c,13294
1290,coa_c,13295
1291,coa_c,13298
1292,coa_c,15346
1293,coa_c,23355
1294,coa_c,3771
1295,coa_c,41597
1296,coa_c,41631
1297,coa_c,57287
1298,coa_c,741566
1299,cobalt2_c,23337
1300,cobalt2_c,35696
1301,cobalt2_c,48827
1302,cobalt2_c,48828
1303,cpppg3_c,14020
1304,cpppg3_c,15439
1305,cpppg3_c,23386
1306,cpppg3_c,3880
1307,cpppg3_c,41560
1308,cpppg3_c,57309
1309,crn_c,11817
1310,crn_c,13947
1311,crn_c,17126
1312,crn_c,20047
1313,crn_c,23038
1314,crn_c,3424
1315,csn_c,14066
1316,csn_c,16040
1317,csn_c,23531
1318,csn_c,4072
1319,ctbt_c,11946
1320,ctbt_c,17237
1321,ctbt_c,1774
1322,ctbt_c,20299
1323,ctbt_c,48867
1324,ctp_c,13286
1325,ctp_c,17677
1326,ctp_c,23522
1327,ctp_c,3285
1328,ctp_c,37563
1329,ctp_c,41675
1330,ctp_c,58231
1331,cu2_c,23376
1332,cu2_c,28694
1333,cu2_c,30052
1334,cu2_c,3874
1335,cu2_c,52630
1336,cyan_c,13362
1337,cyan_c,14038
1338,cyan_c,17514
1339,cyan_c,18407
1340,cyan_c,36824
1341,cyan_c,36826
1342,cyan_c,36856
1343,cyan_c,3969
1344,cyan_c,41780
1345,cyan_c,48818
1346,cyan_c,48819
1347,cyan_c,5786
1348,cynt_c,14037
1349,cynt_c,23419
1350,cynt_c,23422
1351,cynt_c,28024
1352,cynt_c,29195
1353,cynt_c,29202
1354,cynt_c,3968
1355,cystrna_c,13096
1356,cystrna_c,29152
1357,cystrna_c,6208
1358,cytd_c,14063
1359,cytd_c,17562
1360,cytd_c,23515
1361,cytd_c,4053
1362,cytd_c,41649
1363,cytd_c,41686
1364,cytd_c,41704
1365,dadp_c,10489
1366,dadp_c,14067
1367,dadp_c,16174
1368,dadp_c,19235
1369,dadp_c,41890
1370,dadp_c,57667
1371,damp_c,10490
1372,damp_c,14068
1373,damp_c,17713
1374,damp_c,19236
1375,damp_c,41815
1376,damp_c,41864
1377,damp_c,58245
1378,dann_c,12242
1379,dann_c,17830
1380,dann_c,20765
1381,dann_c,2247
1382,dann_c,42085
1383,dann_c,58500
1384,datp_c,10491
1385,datp_c,14069
1386,datp_c,16284
1387,datp_c,19238
1388,datp_c,42290
1389,datp_c,495505
1390,datp_c,61404
1391,db4p_c,50606
1392,dc2coa_c,10723
1393,dc2coa_c,61406
1394,dca_c,125804
1395,dca_c,23570
1396,dca_c,23572
1397,dca_c,27689
1398,dca_c,30813
1399,dca_c,41906
1400,dca_c,4347
1401,dcaACP_c,4349
1402,dcacoa_c,23575
1403,dcacoa_c,28493
1404,dcacoa_c,4348
1405,dcacoa_c,61430
1406,dcamp_c,12656
1407,dcamp_c,12657
1408,dcamp_c,15919
1409,dcamp_c,21857
1410,dcamp_c,22262
1411,dcamp_c,57567
1412,dcamp_c,7405
1413,dcdp_c,10492
1414,dcdp_c,19241
1415,dcdp_c,28846
1416,dcdp_c,49966
1417,dcdp_c,58593
1418,dcmp_c,10493
1419,dcmp_c,14070
1420,dcmp_c,14071
1421,dcmp_c,14115
1422,dcmp_c,15918
1423,dcmp_c,19242
1424,dcmp_c,41838
1425,dcmp_c,41875
1426,dcmp_c,57566
1427,dctp_c,10494
1428,dctp_c,14072
1429,dctp_c,16311
1430,dctp_c,19243
1431,dctp_c,57724
1432,dctp_c,61481
1433,dcyt_c,15698
1434,dcyt_c,19240
1435,dcyt_c,41417
1436,dcyt_c,41430
1437,dcyt_c,41806
1438,dcyt_c,4407
1439,dd2coa_c,11489
1440,dd2coa_c,1287
1441,dd2coa_c,15471
1442,dd2coa_c,19790
1443,dd2coa_c,57330
1444,ddca_c,14187
1445,ddca_c,18262
1446,ddca_c,23863
1447,ddca_c,23864
1448,ddca_c,30805
1449,ddca_c,41882
1450,ddca_c,4680
1451,ddcacoa_c,14188
1452,ddcacoa_c,14501
1453,ddcacoa_c,15521
1454,ddcacoa_c,25014
1455,ddcacoa_c,41874
1456,ddcacoa_c,57375
1457,ddcacoa_c,6392
1458,dgdp_c,10495
1459,dgdp_c,19245
1460,dgdp_c,28862
1461,dgdp_c,58595
1462,dgmp_c,10496
1463,dgmp_c,14074
1464,dgmp_c,16192
1465,dgmp_c,19246
1466,dgmp_c,41902
1467,dgmp_c,41939
1468,dgmp_c,41945
1469,dgmp_c,47449
1470,dgmp_c,57673
1471,dgsn_c,14116
1472,dgsn_c,17172
1473,dgsn_c,19244
1474,dgsn_c,23624
1475,dgsn_c,42667
1476,dgsn_c,42867
1477,dgsn_c,42987
1478,dgsn_c,4412
1479,dgtp_c,10497
1480,dgtp_c,14076
1481,dgtp_c,16497
1482,dgtp_c,19247
1483,dgtp_c,57794
1484,dgtp_c,61429
1485,dha_c,14340
1486,dha_c,16016
1487,dha_c,24354
1488,dha_c,39809
1489,dha_c,5453
1490,dhap_c,14341
1491,dhap_c,14342
1492,dhap_c,16108
1493,dhap_c,24355
1494,dhap_c,39571
1495,dhap_c,5454
1496,dhap_c,57642
1497,dhcinnm_c,32356
1498,dhcinnm_c,48681
1499,dhcinnm_c,58642
1500,dhf_c,12245
1501,dhf_c,14150
1502,dhf_c,15633
1503,dhf_c,20768
1504,dhf_c,23743
1505,dhf_c,42000
1506,dhf_c,4564
1507,dhf_c,57451
1508,dhf_c,67014
1509,dhna_c,11173
1510,dhna_c,18094
1511,dhna_c,18933
1512,dhna_c,539
1513,dhnpt_c,1001
1514,dhnpt_c,11510
1515,dhnpt_c,17001
1516,dhnpt_c,19454
1517,dhnpt_c,30567
1518,dhnpt_c,44427
1519,dhpmp_c,23756
1520,dhpmp_c,4577
1521,dhpmp_c,48954
1522,dhpmp_c,58762
1523,dhpppn_c,11713
1524,dhpppn_c,11718
1525,dhpppn_c,1419
1526,dhpppn_c,18136
1527,dhpppn_c,19918
1528,dhpppn_c,19919
1529,dhpppn_c,46951
1530,dhpt_c,14160
1531,dhpt_c,17839
1532,dhpt_c,23762
1533,dhpt_c,4581
1534,dhptd_c,29484
1535,didp_c,10498
1536,didp_c,19249
1537,didp_c,28823
1538,didp_c,62286
1539,dimp_c,19250
1540,dimp_c,28806
1541,dimp_c,41998
1542,dimp_c,44500
1543,dimp_c,61194
1544,dimp_c,837
1545,din_c,19248
1546,din_c,23629
1547,din_c,28997
1548,din_c,43293
1549,din_c,43436
1550,din_c,4413
1551,ditp_c,10499
1552,ditp_c,19251
1553,ditp_c,28807
1554,ditp_c,61382
1555,dmbzid_c,14172
1556,dmbzid_c,15890
1557,dmbzid_c,20516
1558,dmbzid_c,42126
1559,dmbzid_c,4620
1560,dmlz_c,12185
1561,dmlz_c,17601
1562,dmlz_c,20682
1563,dmlz_c,2154
1564,dmlz_c,58201
1565,dmpp_c,12280
1566,dmpp_c,14169
1567,dmpp_c,14883
1568,dmpp_c,16057
1569,dmpp_c,23803
1570,dmpp_c,26245
1571,dmpp_c,341937
1572,dmpp_c,42074
1573,dmpp_c,4616
1574,dmpp_c,57623
1575,dmpp_c,8394
1576,dms_c,14168
1577,dms_c,14175
1578,dms_c,17437
1579,dms_c,23800
1580,dms_c,44169
1581,dms_c,4611
1582,dmso_c,23801
1583,dmso_c,28262
1584,dmso_c,42138
1585,dmso_c,4612
1586,dnad_c,14103
1587,dnad_c,14104
1588,dnad_c,14105
1589,dnad_c,18304
1590,dnad_c,23567
1591,dnad_c,4340
1592,dnad_c,58437
1593,dpcoa_c,11793
1594,dpcoa_c,14124
1595,dpcoa_c,15468
1596,dpcoa_c,23642
1597,dpcoa_c,41614
1598,dpcoa_c,4436
1599,dpcoa_c,57328
1600,dtbt_c,14132
1601,dtbt_c,16691
1602,dtbt_c,23649
1603,dtbt_c,36990
1604,dtbt_c,36998
1605,dtbt_c,37000
1606,dtbt_c,42279
1607,dtbt_c,42280
1608,dtbt_c,4457
1609,dtbt_c,57861
1610,dtdp_c,10500
1611,dtdp_c,14077
1612,dtdp_c,18075
1613,dtdp_c,26998
1614,dtdp_c,46061
1615,dtdp_c,58369
1616,dtdp4aaddg_c,10505
1617,dtdp4aaddg_c,23538
1618,dtdp4aaddg_c,28294
1619,dtdp4aaddg_c,61383
1620,dtdp4aaddg_c,61562
1621,dtdp4aaddg_c,61661
1622,dtdp4aaddg_c,68493
1623,dtdp4aaddg_c,68518
1624,dtdp4aaddg_c,68675
1625,dtdp4aaddg_c,68677
1626,dtdp4addg_c,10508
1627,dtdp4addg_c,14079
1628,dtdp4addg_c,15952
1629,dtdp4addg_c,23540
1630,dtdp4addg_c,57582
1631,dtdp4addg_c,68501
1632,dtdp4addg_c,68523
1633,dtdp4d6dg_c,10509
1634,dtdp4d6dg_c,10510
1635,dtdp4d6dg_c,14080
1636,dtdp4d6dg_c,14081
1637,dtdp4d6dg_c,16128
1638,dtdp4d6dg_c,16620
1639,dtdp4d6dg_c,23541
1640,dtdp4d6dg_c,23542
1641,dtdp4d6dg_c,57649
1642,dtdp4d6dg_c,57837
1643,dtdp4d6dg_c,62829
1644,dtdp4d6dm_c,10511
1645,dtdp4d6dm_c,14082
1646,dtdp4d6dm_c,15744
1647,dtdp4d6dm_c,23543
1648,dtdp4d6dm_c,45868
1649,dtdp4d6dm_c,57494
1650,dtdp4d6dm_c,62830
1651,dtdpglu_c,10526
1652,dtdpglu_c,10528
1653,dtdpglu_c,14089
1654,dtdpglu_c,14091
1655,dtdpglu_c,15700
1656,dtdpglu_c,23556
1657,dtdpglu_c,35248
1658,dtdpglu_c,57477
1659,dtdprmn_c,10518
1660,dtdprmn_c,10519
1661,dtdprmn_c,10521
1662,dtdprmn_c,14083
1663,dtdprmn_c,14084
1664,dtdprmn_c,14085
1665,dtdprmn_c,15774
1666,dtdprmn_c,17307
1667,dtdprmn_c,17510
1668,dtdprmn_c,23547
1669,dtdprmn_c,23548
1670,dtdprmn_c,23550
1671,dtdprmn_c,35452
1672,dtdprmn_c,46114
1673,dtdprmn_c,57510
1674,dtdprmn_c,58099
1675,dtdprmn_c,58172
1676,dtdprmn_c,61119
1677,dtdprmn_c,68576
1678,dtdprmn_c,68679
1679,dtmp_c,10529
1680,dtmp_c,14092
1681,dtmp_c,15245
1682,dtmp_c,15246
1683,dtmp_c,17013
1684,dtmp_c,26999
1685,dtmp_c,45759
1686,dtmp_c,45772
1687,dtmp_c,45926
1688,dtmp_c,46013
1689,dtmp_c,46036
1690,dtmp_c,46960
1691,dtmp_c,47711
1692,dttp_c,10530
1693,dttp_c,14093
1694,dttp_c,18077
1695,dttp_c,27000
1696,dttp_c,37568
1697,dttp_c,46175
1698,dttp_c,58370
1699,dudp_c,10531
1700,dudp_c,19262
1701,dudp_c,28850
1702,dudp_c,60471
1703,dump_c,10532
1704,dump_c,14094
1705,dump_c,17622
1706,dump_c,19263
1707,dump_c,246422
1708,duri_c,11398
1709,duri_c,11572
1710,duri_c,14123
1711,duri_c,16450
1712,duri_c,19261
1713,duri_c,23640
1714,duri_c,42178
1715,duri_c,4434
1716,duri_c,46165
1717,duri_c,46289
1718,dutp_c,10533
1719,dutp_c,14095
1720,dutp_c,17625
1721,dutp_c,19264
1722,dutp_c,58212
1723,dutp_c,61555
1724,dxyl_c,19038
1725,dxyl_c,28354
1726,dxyl_c,621
1727,dxyl5p_c,11254
1728,dxyl5p_c,16493
1729,dxyl5p_c,57792
1730,dxyl5p_c,622
1731,e4p_c,12921
1732,e4p_c,16897
1733,e4p_c,20927
1734,e4p_c,21109
1735,e4p_c,27508
1736,e4p_c,4114
1737,e4p_c,42349
1738,e4p_c,4256
1739,e4p_c,48153
1740,eig3p_c,12888
1741,eig3p_c,17805
1742,eig3p_c,20923
1743,eig3p_c,4270
1744,eig3p_c,58278
1745,enter_c,23923
1746,enter_c,28855
1747,enter_c,38150
1748,enter_c,4799
1749,etha_c,14223
1750,etha_c,16000
1751,etha_c,23979
1752,etha_c,23981
1753,etha_c,272066
1754,etha_c,42323
1755,etha_c,4880
1756,etha_c,57603
1757,etoh_c,14222
1758,etoh_c,16236
1759,etoh_c,23978
1760,etoh_c,30878
1761,etoh_c,30880
1762,etoh_c,42377
1763,etoh_c,44594
1764,etoh_c,4879
1765,etoh_c,52092
1766,etoh_c,52096
1767,f1p_c,20930
1768,f1p_c,37515
1769,f1p_c,5174
1770,f1p_c,58674
1771,f6p_c,10375
1772,f6p_c,12352
1773,f6p_c,16084
1774,f6p_c,22768
1775,f6p_c,42378
1776,f6p_c,45804
1777,f6p_c,57634
1778,f6p_c,61527
1779,f6p_c,61553
1780,fad_c,13315
1781,fad_c,16238
1782,fad_c,21125
1783,fad_c,24040
1784,fad_c,42388
1785,fad_c,4956
1786,fad_c,57692
1787,fadh2_c,13316
1788,fadh2_c,17877
1789,fadh2_c,21126
1790,fadh2_c,42427
1791,fadh2_c,4957
1792,fadh2_c,58307
1793,fc1p_c,13104
1794,fc1p_c,13105
1795,fc1p_c,16647
1796,fc1p_c,21296
1797,fc1p_c,57846
1798,fdp_c,10374
1799,fdp_c,22767
1800,fdp_c,28013
1801,fdp_c,32966
1802,fdp_c,32967
1803,fdp_c,32968
1804,fdp_c,37736
1805,fdp_c,40591
1806,fdp_c,40595
1807,fdp_c,41014
1808,fdp_c,42553
1809,fdp_c,49299
1810,fe2_c,13319
1811,fe2_c,13321
1812,fe2_c,21129
1813,fe2_c,24876
1814,fe2_c,29033
1815,fe2_c,34754
1816,fe2_c,49599
1817,fe3_c,13320
1818,fe3_c,21130
1819,fe3_c,24877
1820,fe3_c,29034
1821,fe3_c,34755
1822,fe3_c,49595
1823,fecrm_c,5019
1824,fgam_c,12635
1825,fgam_c,18272
1826,fgam_c,1982
1827,fgam_c,20498
1828,fgam_c,58426
1829,fmettrna_c,12510
1830,fmettrna_c,12597
1831,fmettrna_c,17119
1832,fmettrna_c,7283
1833,fmn_c,13317
1834,fmn_c,17621
1835,fmn_c,21127
1836,fmn_c,24041
1837,fmn_c,42587
1838,fmn_c,4960
1839,fmn_c,58210
1840,fmnh2_c,13318
1841,fmnh2_c,15017
1842,fmnh2_c,16048
1843,fmnh2_c,21128
1844,fmnh2_c,42517
1845,fmnh2_c,57618
1846,fmnh2_c,8782
1847,for_c,14276
1848,for_c,15740
1849,for_c,24081
1850,for_c,24082
1851,for_c,30751
1852,for_c,42460
1853,for_c,5145
1854,for_c,52343
1855,for_c,63050
1856,for_c,63880
1857,forcoa_c,14282
1858,forcoa_c,15522
1859,forcoa_c,24092
1860,forcoa_c,49609
1861,forcoa_c,5150
1862,forcoa_c,57376
1863,fpram_c,11474
1864,fpram_c,18413
1865,fpram_c,58478
1866,fpram_c,971
1867,fprica_c,12125
1868,fprica_c,18381
1869,fprica_c,18967
1870,fprica_c,574
1871,fprica_c,58467
1872,frdp_c,10700
1873,frdp_c,11488
1874,frdp_c,11491
1875,frdp_c,12854
1876,frdp_c,12874
1877,frdp_c,14231
1878,frdp_c,17407
1879,frdp_c,175763
1880,frdp_c,19789
1881,frdp_c,24016
1882,frdp_c,42496
1883,frdp_c,50277
1884,fru_c,10373
1885,fru_c,22766
1886,fru_c,24104
1887,fru_c,24110
1888,fru_c,28645
1889,fru_c,28757
1890,fru_c,37720
1891,fru_c,37721
1892,fru_c,42560
1893,fru_c,48673
1894,fru_c,49089
1895,fru_c,5172
1896,frulys_c,24109
1897,frulys_c,61393
1898,frulys_c,63523
1899,frulysp_c,61392
1900,frulysp_c,61437
1901,fruur_c,12927
1902,fruur_c,16849
1903,fruur_c,20936
1904,fruur_c,20937
1905,fruur_c,4126
1906,fruur_c,59863
1907,fum_c,14284
1908,fum_c,18012
1909,fum_c,22956
1910,fum_c,22957
1911,fum_c,22958
1912,fum_c,24122
1913,fum_c,24124
1914,fum_c,29806
1915,fum_c,36180
1916,fum_c,37154
1917,fum_c,37155
1918,fum_c,42511
1919,fum_c,42743
1920,fum_c,5190
1921,g1p_c,10246
1922,g1p_c,12320
1923,g1p_c,12970
1924,g1p_c,21004
1925,g1p_c,29042
1926,g1p_c,42623
1927,g1p_c,58601
1928,g3p_c,14333
1929,g3p_c,17138
1930,g3p_c,5446
1931,g3p_c,58027
1932,g3pc_c,10646
1933,g3pc_c,12841
1934,g3pc_c,12847
1935,g3pc_c,14343
1936,g3pc_c,16870
1937,g3pc_c,26697
1938,g3pc_c,26698
1939,g3pc_c,35763
1940,g3pc_c,36313
1941,g3pc_c,55397
1942,g3pe_c,10647
1943,g3pe_c,12701
1944,g3pe_c,12842
1945,g3pe_c,14803
1946,g3pe_c,16038
1947,g3pe_c,16929
1948,g3pe_c,26030
1949,g3pe_c,26031
1950,g3pe_c,26699
1951,g3pe_c,26700
1952,g3pe_c,35765
1953,g3pe_c,36314
1954,g3pe_c,45210
1955,g3pe_c,52330
1956,g3pe_c,57952
1957,g3pe_c,60262
1958,g3pe_c,60263
1959,g3pe_c,64612
1960,g3pe_c,64674
1961,g3pe_c,7661
1962,g3pe_c,8129
1963,g3pg_c,5457
1964,g3pg_c,61933
1965,g3pg_c,64717
1966,g3pg_c,64956
1967,g3pi_c,10645
1968,g3pi_c,11200
1969,g3pi_c,18321
1970,g3pi_c,26695
1971,g3pi_c,58444
1972,g3pi_c,64715
1973,g6p_c,10399
1974,g6p_c,12375
1975,g6p_c,17719
1976,g6p_c,22797
1977,g6p_c,41041
1978,g6p_c,4170
1979,g6p_c,58247
1980,g6p_c,61548
1981,gal_c,12936
1982,gal_c,4139
1983,gal1p_c,10232
1984,gal1p_c,12305
1985,gal1p_c,12306
1986,gal1p_c,17973
1987,gal1p_c,20957
1988,gal1p_c,22374
1989,gal1p_c,37480
1990,gal1p_c,4140
1991,gal1p_c,58336
1992,gal1p_c,59011
1993,galt1p_c,14287
1994,galt1p_c,24140
1995,galt1p_c,28663
1996,galt1p_c,5252
1997,galt1p_c,60083
1998,galur_c,18024
1999,galur_c,20976
2000,galur_c,20978
2001,galur_c,22384
2002,galur_c,33884
2003,galur_c,33885
2004,galur_c,40543
2005,galur_c,4153
2006,galur_c,47954
2007,galur_c,58658
2008,gam1p_c,12316
2009,gam1p_c,20952
2010,gam1p_c,20994
2011,gam1p_c,27625
2012,gam1p_c,28207
2013,gam1p_c,4136
2014,gam1p_c,4163
2015,gam1p_c,42868
2016,gam1p_c,58516
2017,gam6p_c,12962
2018,gam6p_c,47987
2019,gam6p_c,58725
2020,gar_c,12623
2021,gar_c,18349
2022,gar_c,1983
2023,gar_c,20499
2024,gar_c,24367
2025,gar_c,58457
2026,gbbtn_c,12047
2027,gbbtn_c,16244
2028,gbbtn_c,1941
2029,gbbtn_c,20484
2030,gcald_c,14347
2031,gcald_c,17071
2032,gcald_c,24386
2033,gcald_c,5474
2034,gdp_c,13327
2035,gdp_c,14379
2036,gdp_c,17552
2037,gdp_c,24448
2038,gdp_c,42738
2039,gdp_c,5212
2040,gdp_c,58189
2041,gdp_c,65180
2042,gdpddman_c,13329
2043,gdpddman_c,16955
2044,gdpddman_c,21153
2045,gdpddman_c,5214
2046,gdpddman_c,57964
2047,gdpfuc_c,13332
2048,gdpfuc_c,13335
2049,gdpfuc_c,17009
2050,gdpfuc_c,21162
2051,gdpfuc_c,5221
2052,gdpfuc_c,57273
2053,gdpfuc_c,57984
2054,gdpmann_c,13328
2055,gdpmann_c,13333
2056,gdpmann_c,13340
2057,gdpmann_c,15820
2058,gdpmann_c,21159
2059,gdpmann_c,5225
2060,gdpmann_c,57527
2061,gdptp_c,14378
2062,gdptp_c,14382
2063,gdptp_c,16690
2064,gdptp_c,24446
2065,gdptp_c,5566
2066,gdptp_c,60028
2067,gdptp_c,71477
2068,gg4abut_c,49260
2069,gg4abut_c,58800
2070,ggbutal_c,61508
2071,ggbutal_c,61521
2072,ggptrc_c,48005
2073,ggptrc_c,58731
2074,glcn_c,12955
2075,glcn_c,18391
2076,glcn_c,20983
2077,glcn_c,20985
2078,glcn_c,20986
2079,glcn_c,33198
2080,glcn_c,4157
2081,glcn_c,42715
2082,glcr_c,12953
2083,glcr_c,16002
2084,glcr_c,20980
2085,glcr_c,20982
2086,glcr_c,30612
2087,glcr_c,4155
2088,glcr_c,42731
2089,glcur_c,12975
2090,glcur_c,15748
2091,glcur_c,21013
2092,glcur_c,24297
2093,glcur_c,24298
2094,glcur_c,47952
2095,glcur_c,58720
2096,glntrna_c,13112
2097,glntrna_c,13344
2098,glntrna_c,29166
2099,glntrna_c,5433
2100,glu1sa_c,11022
2101,glu1sa_c,15757
2102,glu1sa_c,18756
2103,glu1sa_c,404
2104,glu1sa_c,42823
2105,glu1sa_c,42827
2106,glu1sa_c,57501
2107,glu5p_c,13108
2108,glu5p_c,13113
2109,glu5p_c,17798
2110,glu5p_c,21312
2111,glu5p_c,45317
2112,glu5p_c,50164
2113,glu5p_c,50165
2114,glu5p_c,50166
2115,glu5p_c,58274
2116,glu5p_c,6230
2117,glu5sa_c,13109
2118,glu5sa_c,17232
2119,glu5sa_c,21302
2120,glu5sa_c,58066
2121,glu5sa_c,6225
2122,glucys_c,10566
2123,glucys_c,10570
2124,glucys_c,12400
2125,glucys_c,12404
2126,glucys_c,17515
2127,glucys_c,24185
2128,glucys_c,24194
2129,glucys_c,39975
2130,glucys_c,58173
2131,glutrna_c,13114
2132,glutrna_c,13345
2133,glutrna_c,29157
2134,glutrna_c,29165
2135,glutrna_c,6231
2136,glutrna_c,6232
2137,glx_c,14368
2138,glx_c,16891
2139,glx_c,24420
2140,glx_c,24421
2141,glx_c,35977
2142,glx_c,36655
2143,glx_c,42767
2144,glx_c,5509
2145,gly_c,10792
2146,gly_c,13347
2147,gly_c,14344
2148,gly_c,15428
2149,gly_c,24368
2150,gly_c,29946
2151,gly_c,29947
2152,gly_c,32507
2153,gly_c,32508
2154,gly_c,42772
2155,gly_c,42964
2156,gly_c,5460
2157,gly_c,57305
2158,glyald_c,12982
2159,glyald_c,17378
2160,glyald_c,21025
2161,glyald_c,39973
2162,glyald_c,4186
2163,glyb_c,12531
2164,glyb_c,13895
2165,glyb_c,15264
2166,glyb_c,17750
2167,glyb_c,22858
2168,glyb_c,24370
